Job Title,Company,Link,Job Description
Data Scraper,Xtel G Solutions,/rc/clk?jk=13b2c8b45b972b3d&bb=kkS6-maaEJhfsMUms41c9nIIyV74weZcW8FqdUwu4YrnmNxTRXZjFWeNJo0bcqm3DTt2USph0wxfju7Srrt4MadAIQSmOWIvs67o8RoQjAU%3D&xkcb=SoAT67M3DbSoYrQsTB0PbzkdCdPP&fccid=bf25b11259301d5f&cmp=Xtel-G-Solutions&ti=Data+Scraper&vjs=3,"Develop and maintain web scraping scripts and tools to extract data from various sources.
Identify and implement efficient data collection methods, ensuring accuracy and reliability of extracted data.
Collaborate with stakeholders to understand data requirements and customize scraping solutions accordingly.
Monitor data quality, troubleshoot issues, and perform data validation and cleaning as needed.
Stay updated on industry trends and emerging technologies in web scraping and data extraction.Qualifications:Bachelor's degree in Computer Science, Data Science, or related field.
Minimum 1 year of experience in web scraping or data extraction. u
Strong understanding of HTML, CSS, and web protocols.
Experience with database management and data manipulation tools (e.g., SQL, pandas).
Excellent problem-solving skills and attention to detail.
Ability to work independently and collaborate effectively in a team environment.Job Type: Full-timeAbility to Commute:Karachi (Required)Ability to Relocate:Karachi: Relocate before starting work (Required)"
Generative AI Engineer,Cogent Labs,/rc/clk?jk=23dfd8d835608f08&bb=kkS6-maaEJhfsMUms41c9gg7a3heBNBqyNV8yphIuEaKS3dAtVoTM-kubkEBlLhgiIFm4qX8KxCwhcRSoUZ367Pwa4UBqSMpOnw_RITxQoM%3D&xkcb=SoDT67M3DbSoYrQsTB0CbzkdCdPP&fccid=063dfaf9957017fd&cmp=Cogent-Labs&ti=Engineer&vjs=3,"SummaryAs an AI Generative Engineer, you'll lead the development of cutting-edge AI models using generative techniques to create content and solve complex problems across domains. Your role is pivotal in advancing AI capabilities and integrating them into various industries.Prerequisites (in order of importance)Bachelor's or Master’s in Computer Science, AI, ML, or related field with exceptional display of self-learning ability
At least 1 year of professional experience in a Software Development role
At least 3 months of experience with LangChain
At least 3 months of experience with Prompt Engineering
Strong analytical ability. You should be able to find solutions to non-trivial problemsMust HaveGrasp of generative AI technology: Prompt Engineering, Retrieval, Vector Databases
Proficiency in Python
Solid foundation in linear algebra, calculus, and probability/statistics
Basic understanding of LangChain
Creative problem solver with strong analytical skills
Effective communication for interdisciplinary collaboration and non-expert explanationsGood to HaveDemonstrated (open source) experience of building LLM applications
Familiarity with data preprocessing techniques
Expertise with advanced prompt engineering
Intermediate level knowledge of LangChain
Experience with running a LLM application in production
Understanding of how transformer architecture worksBonus points forExceptional communication skills
High energy individuals
Out of the box thinkers
Problem SolversTechnologies/KeywordsGenerative AI techniques: GANs, VAEs, Transformers
Programming languages: Python
AI libraries/frameworks: TensorFlow, PyTorch
Mathematical foundation: Linear algebra, calculus, probability/statistics
Data preprocessing
Ethical considerations in AI
Evaluation metrics and testing strategies
Effective communication
Research skills
Problem-solving and analytical thinkingPerksNo Attendance Track
Flexible Working Hours
Flat Hierarchy
Growth Culture
Daily Free Lunch
Multiple Indoor Games
Monthly Sports Activities
Monthly Events
Quarterly Team Dinners
Annual Increments
Travel Allowance
Performance based Bonus
Medical
Gym Allowance
Vehicle Sponsorship
Annual Trip
Referral Bonus
Annual leavesJob Type: Full-timeSalary: Rs70,000.00 - Rs150,000.00 per monthExperience:Development: 1 year (Preferred)
Python: 1 year (Preferred)Ability to Commute:Lahore (Required)Ability to Relocate:Lahore: Relocate before starting work (Required)"
Data Warehouse Engineer,360factors,/rc/clk?jk=7c42bd0dbd9279d4&bb=OzRkXObXyOVjEJvOHP-lZr8r-HmNM2KFKnQGbCkhiiXUkkuc596tJvFgtS4A-QAlfEjYpZlGlX9tfmn6Rz1EBnhWxNZ0zaaoq4eRD1_-z94%3D&xkcb=SoAx67M3DbSnM5wHFh0NbzkdCdPP&fccid=d22349acbca64664&vjs=3,"Key Responsibilities

Designs, Develops, and Implements data models to visualize and create a big picture view of the data needs of business use cases. Working with team members to develop, test and implement the exchange of data, on-going operations (including quality and automation), and work continuously to improve the build and development platform
Develops functional technical specifications and implement best practices to gather, store, and transform data to meet the needs of the functional specifications of the business use cases. Performs, tests, validates data flows and prepares ETL processes according to business requirements by incorporating business requirements into the design specifications
Guides BI system operations for overall compliance with quality control standards and reporting to ensure system is running within the defined processing windows.
Provides support and interacts with data exchange partners (internally and externally). Performs other duties as assigned.
Maintains effective awareness of production activities per standards and provide support to all existing applications and owners.

Experience Requirement

Bachelor’s Degree – Computer Science, Information Technology with 2 or more years of related experience.

Desired Skill Set

Core concepts of Data warehousing (Specifically about Kimball’s Methodology of Data warehousing).
Extensive ETL experience, preferably using Talend Studio
Expert knowledge with RDBMS based databases including MySQL, PostgreSQL
Ability to write ad hoc SQL queries & optimize them using various methods
Experience with Python is preferred.
Good to have experience in Apache Airflow, Tableau / Power BI

Required Behavioral Traits

Dependable, Enthusiastic, Motivated, Team Player
Ability to work independently and in time sensitive environments
Good communication and interpersonal skills
Highly organized and detail oriented.
Excellent problem solving.
Ability to stay calm and perform well under stressful conditions.
Promote positive tone and high standards of quality within the group or department, and serves as a model to other team members
Ability to learn new tools quickly.

Send us your resume at careers@360factors.com mentioning the position in subject line."
Software Engineer - Analytics,i2c inc.,/rc/clk?jk=b64fa28ca2ce9b5f&bb=OzRkXObXyOVjEJvOHP-lZs_ackyUOfBRNyF0HLh6IztoLnCRQsxHnMBYK1PG1houyCpcZOCcEcNuPizAC--sfpY_IxFjKMTvc9YqAjYwf4A%3D&xkcb=SoDY67M3DbSnM5wHFh0CbzkdCdPP&fccid=64038196ee98fb05&vjs=3,"Create analytically focused presentations based on frameworks and with guidance of the senior team.
 Extract, summarize and analyze data, identify key insights for presentation.
 Provide comprehensive analytics support to partner teams.
 Ask clarifying questions to understand the objectives and decisions that are informed by the analysis.
 Utilize descriptive and predictive analytics to discover new insights and build data products.
 Create visualizations that elegantly represent complex information.
 Communicate analysis to stakeholders and executives in verbal, visual, and written media.

We are looking for

 Education: A Bachelors degree or higher, preferably in Business Analytics, Data Science, Economics, Experimental Psychology, Mathematics, Operational Research, Information Science, Computer Science, Engineering, Statistics.
 Experience: 1 to 4 years

Skills

 Understand the payments and/or retail banking industry desired not mandatory.
 Good data sense with ability to connect the data dots to form solid and credible thesis and storylines.
 Good business acumen with ability to structure the real-world problems into quantitative framework to yield proper data science approaches.
 Strong communication skills.
 Fluency with Office tools (PPT, Word, Excel, etc.)
 Strong logic building & ETL capabilities to extract and transform data.
 Fluency with data, analytics, and visualization technologies (Microsoft Power BI, R, Python, VBA, etc.)
 Creativity.
 A storyteller, with a knack for communicating concepts in presentations.
 Some experience executing analytics projects.
 Understand the payments and/or retail banking industry.
 Natural curiosity.
 Bias toward action.
 Commitment to accuracy, honesty and ethics.
 Knowledge of analytics techniques such as general linear model, ANOVA, decision trees, linear regression etc.
 Fundamental understanding of hypothesis testing & campaign design.
 Fundamental understanding of standard predictive and classification models; when to use and how to interpret results.Perks & benefits 
At i2c, we want you to be well and thrive. Our global benefits package includes:




Vehicle Lease Facility




 Child Education Assistance




 Concierge Services




 On-site Day Care Facility




 Eid Bonus




 Gym and Play Area (Table tennis)




 Leaves Encashment




 Life Insurance




 Meals on House




 Provident Fund




 Value Creation Incentive Plan




 Recreational Trips




 Technical Certification Sponsorship




 Long Service Cash Rewards




 Performance Cash Rewards




 Cash Allowances




 Health Insurance




 Outpatient (Self, Spouse & Parents)




 Maternity Benefit




 Annual, Sick and Casual Leaves




 ATM, Vending Machine and Coffee Machines"
Lead Data Analyst,GoSaaS,/rc/clk?jk=65dd6ed982fec9d4&bb=OzRkXObXyOVjEJvOHP-lZiKySPhkx0Y32XUZ_4uEfOyk-F7h1RjKhfKlVSmFsn_fFxGVjAWapCeQPR6nAZD0Eyz6z6DDRnwVahsR-zSCQK0%3D&xkcb=SoDL67M3DbSnM5wHFh0GbzkdCdPP&fccid=62e4a30aef88fcc5&vjs=3,"Who We Are:
 GoSaaS is a global leading Oracle partner specializing in the implementation of SaaS solutions. We are headquartered in the USA with additional offices in Canada, Malaysia, Pakistan and India. Our consistent ranking among USA's fastest-growing companies and Fortune 5000 recognition for three consecutive years attest to our commitment to innovation and customer satisfaction. We specialize in on-premises to cloud migrations, configurations, customizations, and integrations of Oracle Cloud for medium to large enterprises in the life sciences, semiconductor, and high-tech manufacturing industries.

 We are a team of passionate engineers focused on developing the next generation of products and solutions in collaboration with our customers. We provide a challenging and supportive environment where employees can nurture and grow their careers.

 Must-Have Skills:

Up to 5 years of relevant experience 
Ability to design and develop reports, dashboards and analyses to meet business requirements
Ability to design database architecture and create interactive dashboards for business intelligence reporting.
Analyze complex business requirements and translate them into data models and reports within the OTBI framework.
Ability to identify and resolve performance bottlenecks in reports and dashboards
Proficient in conducting thorough testing to ensure accuracy and reliability
Strong problem-solving skills and the ability to analyze, diagnose, and resolve database related issues.
Excellent communication skills to collaborate effectively with technical and non-technical stakeholders.
Detail-oriented approach to database development and a commitment to data accuracy and integrity.



 Qualification:
 Bachelor’s degree in Computer Science, Information Technology or a related field

 Nice To Have:
 Previous experience of working with Oracle Fusion Cloud and related modules such as ERP and HCM

 What We Offer:
 At GoSaaS, we invest in the personal development and growth of every individual because we know that our success is built on the drive and passion of our people.
 Key benefits that we offer to our people include:

Above market base salary
Bi-annual increments
Annual bonus
Fuel allowance
Internet allowance
Comprehensive medical benefits
Generous provident fund contribution
Company sponsored snacks
Ongoing training and professional development
Challenging and exciting work



 To learn more about GoSaaS, visit: https://www.gosaas.io/"
Sr. ML Engineer with LLM & OpenAI Expertise,RemcoSol Technologies,/rc/clk?jk=97319a15bf8f7907&bb=g-ajXkrL4DRONAKyZB0IDOwpMCTz8Xeia_UGt8KUbBQ56NMVr3tIfCb0uD7xD4wCDCCRmAqh54cFVZ1ksbTKxgMK5wY0gwCZ13gfcCXUAE8%3D&xkcb=SoCc67M3DbSljbQHFh0KbzkdCdPP&fccid=cc50b43b30188813&cmp=Remcosol-Technologies&ti=Senior+Engineer&vjs=3,"We are seeking a talented and experienced Senior Machine Learning Engineer with expertise in Large Language Models (LLM) and a proven track record in working with OpenAI technologies. The ideal candidate will have a minimum of 2 years of hands-on experience in the field of machine learning, a deep understanding of natural language processing, and a passion for developing innovative solutions.Requirements:· Master's or Bachelor in Computer Science, Machine Learning, or a related field.· Minimum of 4 years of professional experience in machine learning, with a focus on LLM, OpenAI.· Strong expertise in Large Language Models, particularly with OpenAI technologies.· Proficient in programming languages such as Python and experience with ML frameworks (e.g., TensorFlow, PyTorch).· Solid understanding of deep learning principles and architectures.· Proven experience in deploying machine learning models in production environments.· Excellent problem-solving and communication skills.Responsibilities:· Design, implement, and deploy cutting-edge machine learning models, with a focus on Large Language Models and related technologies.· Work on end-to-end development of machine learning solutions, from data preprocessing to model training and deployment.· Demonstrate proficiency in working with OpenAI technologies, including GPT (Generative Pre-trained Transformer) models.· Stay updated on the latest advancements in OpenAI and integrate relevant technologies into our projects.· Collaborate with cross-functional teams, including software engineers, data scientists, and product managers, to understand business requirements and implement ML solutions that meet those needs.· Optimize and fine-tune existing machine learning models for improved performance and efficiency.· Identify and implement strategies for reducing model complexity and enhancing scalability.· Stay at the forefront of machine learning research and contribute to the development of novel approaches and techniques.· Conduct experiments, analyze results, and iterate on models to improve overall performance.· Maintain comprehensive documentation for models, algorithms, and experiments, ensuring knowledge transfer within the team.· Provide guidance and mentorship to junior team members, fostering a collaborative and learning-oriented environment.If you are a seasoned Senior Machine Learning Engineer with a passion for LLM and OpenAI technologies and a desire to lead innovative projects, we invite you to apply and contribute to our mission of leveraging machine learning to drive business success.To apply for this position at Remcosol Technologies, please submit your resume, a cover letter to www.remcosol.comor submit your resume at remcosol.hr@gmail.com.Job Type: Full-timeSalary: From Rs100,000.00 per month"
Sr. Data Architect,RemcoSol Technologies,/rc/clk?jk=2639b87c2f03d466&bb=g-ajXkrL4DRONAKyZB0IDMr33kGSKjgHKewKB0kipcTYgkj5hXXvYbdCzI1l50U1EHFv_vAW_0Ged7BDUiNPcloPJW1az3ogACXYQMjcZ8E%3D&xkcb=SoC167M3DbSljbQHFh0IbzkdCdPP&fccid=cc50b43b30188813&cmp=Remcosol-Technologies&ti=Senior+Data+Architect&vjs=3,"RemcoSol Technologies is seeking a talented and experienced Data Architect to lead the design and implementation of scalable and efficient data architectures for our clients. The ideal candidate will have a strong background in data modeling, database design, and enterprise architecture, with a proven track record of delivering complex data solutions. As a key member of our team, you will collaborate closely with clients and internal stakeholders to define data strategies and roadmaps that align with business goals and objectives.Responsibilities:- Lead the design and development of enterprise data architectures, including conceptual, logical, and physical data models, data flow diagrams, and data integration patterns.- Define data governance policies, standards, and procedures to ensure data quality, consistency, and security across the organization.- Collaborate with business stakeholders to understand requirements and translate them into scalable and extensible data solutions.- Evaluate and recommend data technologies and platforms that best meet the organization's needs, considering factors such as scalability, performance, and cost-effectiveness.- Design and implement data integration processes to consolidate and harmonize data from disparate sources, both internal and external.- Provide technical leadership and mentorship to data engineering and development teams, promoting best practices and continuous improvement.- Stay current with emerging technologies and trends in data architecture and data management, and assess their potential impact on the organization.Qualifications:- Bachelor's degree in Computer Science, Engineering, or a related field; Master's degree preferred.- Minimum of 5 years of experience in data architecture, database design, and data modeling, preferably in a consulting or professional services environment.- Strong understanding of relational database systems, data warehousing concepts, and big data technologies.- Proficiency in data modeling tools such as ERwin, ER/Studio, or PowerDesigner.- Experience with cloud-based data platforms, particularly Azure, AWS, or Google Cloud Platform.- Knowledge of data governance frameworks, standards, and best practices.- Excellent communication and interpersonal skills, with the ability to engage with stakeholders at all levels of the organization.- Strong problem-solving and analytical skills, with a focus on delivering practical and innovative data solutions.Join us at RemcoSol Technologies and be part of a dynamic team that is shaping the future of data-driven innovation. Apply now to take your career to the next level as a Data Architect!Job Type: Full-timeSalary: Rs200,000.00 per monthAbility to Commute:Lahore (Required)Ability to Relocate:Lahore: Relocate before starting work (Required)"
Software Quality Assurance Engineer,Healthwire Private Limited,/rc/clk?jk=871f9ae649024127&bb=g-ajXkrL4DRONAKyZB0IDFakhbe9Ad8hHhAVO1Frl5TcgI2TUGRz1ahPWuYdORbLe5j0JI1lG-ZInPnUMMwuuVOEs9U24R4OoICeSOk5oXI%3D&xkcb=SoA767M3DbSljbQHFh0PbzkdCdPP&fccid=e1689a24d245ce4d&cmp=Healthwire-Private-Limited&ti=Quality+Assurance+Engineer&vjs=3,"Healthwire is on a mission to use technology to improve healthcare outcomes and impact the lives of millions of Pakistanis. We are the fastest growing healthcare app, digitizing the back-end offices of doctors to bring patient data online and fulfill all healthcare needs of patients throughout their healthcare journey. The Tech Team at Healthwire is looking for an enthusiastic and competent Software Quality Assurance Engineer to join us in our hyper-growth trajectory!Responsibilities:Analyzing system features and functionality and determining the best approach and techniques to test (black box, white box, stress/load, data integrity, security, automation),
Conduct software testing effectively and efficiently across desktop, web, mobile, and emerging technologies
Develop and execute test plans to ensure that all software products meet the highest quality standards.
Collaborate with the development team to identify and resolve software defects in a timely manner.
Conduct thorough testing of software applications, including functional, performance, and regression testing.
Participate in the continuous improvement of our software development processes, including the implementation of best practices for quality assurance.
Stay updated with the latest industry trends and advancements in software quality assurance and incorporate them into the organization's practices.Requirements:Bachelor's degree in Computer Science, Software Engineering, or a related field.
Proven work experience of at least 6 months or 1 year as a Software Quality Assurance Engineer or in a similar role.
Strong understanding of software testing methodologies, tools, and processes.Job Type: Full-timeAbility to commute/relocate:Lahore: Reliably commute or planning to relocate before starting work (Required)"
Data Engineering Technical Lead,Algo,/rc/clk?jk=2311e7558a213630&bb=g-ajXkrL4DRONAKyZB0IDChGnt8wrCkRhGCMjvEVMTFKMgHl3_SrvkTBG3x3_Yw-gsCZOO2km23UsCiULY0CvhcBQd7c_EoZ_rr1WV5OaeI%3D&xkcb=SoCm67M3DbSljbQHFh0MbzkdCdPP&fccid=0bafe05dff4e9011&vjs=3,"Position: Data Engineering Technical Lead
 Location: Lahore - DHA Phase 8 (on-site role)

 Job Responsibilities:
 1. Design and Development of Data warehouse
 2. Design, Development & Maintenance of Azure Data Pipelines using Azure Data Factory
 3. Team Management and coordination with onsite to ensure smooth running of business
 4. Knowledge or experience with one or more BI tools (Power BI/Business Objects/Tableau/MicroStrategy/Qlik etc).
 5. Maintenance of presentation layer and access layer.
 6. Design and development of ML/Data Science models on Azure ML services
 7. Design and development NLP based text processing and chat bots

 Qualifications Needed:
 1. BS Software Engineer with 7+ years of experience in working on BI and Data Management projects.
 2. Expertise of DB+DWH Design, Support and Maintenance.
 3. Experience in writing Complex SQL as well as SparkSQL.
 4. Proven experience with python and related frameworks
 5. Proven experience on Data Bricks using PySpark
 6. Proven experience of working with Time series forecasting
 7. Sound knowledge of NLP and text data processing
 8. Sound knowledge of Machine Learning and Statistical models
 9. Expertise in leading the team and working with foreign team members
 10. Expertise with Power BI.
 11. Expertise with Azure Data Platform is a plus.
 12. Generating detailed documentation.
 13. Excellent communication skills.
 14. Ability and willingness to learn.
 15. Very strong analytical skills.
 16. Experience in data analysis is a plus.
 17. Ability to independently manage critical situations.
 18. Should be a Team player."
Senior Data Scientist,FiveRivers Technologies,/rc/clk?jk=73dd1b0713e638b2&bb=g-ajXkrL4DRONAKyZB0IDNidq2z4wXObzoucmJNb3LDR2FwdlShF5qCagm5PZ1oM5IC4J-8kvtEGJKvIOrUyDfNcWMQuubr2_LXw4cFO7_8%3D&xkcb=SoDS67M3DbSljbQHFh0AbzkdCdPP&fccid=f9d022db1144d466&vjs=3,"Job Information


Work Experience

3-6 years 



Industry

IT Services 



City

Lahore 



State/Province

Punjab 



Country

Pakistan 



Zip/Postal Code

54000 





Job Description


FiveRivers Technologies is looking for a Data Scientist with more than 4 years’ experience, who will be mainly responsible for working on different projects related to Machine Learning, Natural Language Processing and Computer Vision.
    



 Responsibilities



 Perform problem-modeling, brainstorming, research and solution design to solve challenging Data Science and AI problems. 
 Design algorithms and train Machine Learning and Deep Learning models for different types of problems related to Computer 
 Vision, Natural Language Processing and Data Analytics. 
 Manipulate, analyze and visualize data for getting insights and developing models. Stay updated on the latest developments in Data Science, Machine Learning and AI. 
 Effectively communicate with management, clients and team for building solutions. 


 Requirements



 3+ years of experience in Data Science, Machine Learning, and Artificial Intelligence 
 BS or preferably MS degree in CS, SE, IT, EE, DS, AI, or a related field 
 Strong Python programming, problem-solving and algorithm design skills 
 Broad knowledge and experience in various areas of Data Science and AI 
 Expertise in Machine Learning and Deep Learning theory and implementation (SciKit-Learn, TensorFlow, Keras, PyTorch, Huggingface-transformers) 
 Proficiency in Data Wrangling using Pandas, SQL and PySpark. 
 Strong skills in Data Analysis & Statistics, and Data Visualization (Matplotlib, Seaborn) 
 Knowledge of Natural Language Processing theory and implementation (SpaCy, NLTK, Huggingface-transformers) 
 Experience with Large Language Models (LLMs), Prompt Engineering, LLM Fine-Tuning and Retrieval Augmented Generation (LangChain and LlamaIndex) 
 Expertise in Image Processing and Computer Vision theory, and implementation (OpenCV, PyTorch, Tensorflow) 
 Knowledge of Time Series Analysis & Forecasting (Pandas, Sktime, statsmodels) 
 Knowledge of Data Modeling and Databases (PostgreSQL, MongoDB) 
 Experience with Data Engineering, Cloud, MLOps, Web APIs, StreamLit and Deployment would be a plus 
 Experience with Recommendation Systems and Optimization would be a plus."
"Data Collector (Rota Virus), Department of Community Health Sciences",Medical College,/rc/clk?jk=d83c971f80654b36&bb=uKW6pxQWmMhavIRm9GAppFmpCh2bExYk7zSkMgTN1OCVyz_CsPhvXC4CH1zMTGyErbfa9c0QWNO-ctNcJwKSCWWaUfbER8S3RXqm90GRUvI%3D&xkcb=SoDZ67M3DbSkXzwNHx0ibzkdCdPP&fccid=640dca9eb5ac7545&vjs=3,"Introduction



            Aga Khan University chartered in 1983 as Pakistan's first private international university, is committed to the provision of education, research, and health care of international standards relevant to Pakistan and the region. The affiliated Aga Khan University Hospital has well-equipped investigative services and provides state-of-the-art clinical facilities.
           




            The Department of Community Health Sciences (CHS) is the leading unit of its type in Pakistan, recognized regionally and internationally for the relevance, quality, and extent of its work in support of public health and the development of primary health care systems. It comprises five major operational sections: Epidemiology & biostatistics, Health policy & management, Population & reproductive health, Environmental health & climate change, and Non-communicable diseases & mental health.
           




            This is a grant-funded contractual position.
           




Responsibilities



            You will be responsible to:
           


review medical records of patients and obtain the information required for the study
contact the parents and explain the purpose of the study over the phone
arrange and coordinate clinic appointments
any other logistic support that may be needed for the project.






Requirements




             You should have:
            


matric and above
one year experience in a hospital/research facility
preferable experience of public interaction
ability to give oral instructions/information to patients and parents in colloquial English and/or Urdu
effective communication skills
ability to understand and follow instructions
ability to speak and understand job-related English and Urdu
basic computer skills (MS Word, Excel).







To Apply



Please send your resume to human.resources@aku.edu and mark the subject with “DC-Rota Virus”.
 Only shortlisted candidates will be contacted."
Data Analyst,Acgile (Accounting & Bookkeeping Services),/rc/clk?jk=77118eff1a0681fe&bb=uKW6pxQWmMhavIRm9GAppEz7rDUQIyQitACkAi8GbKWh0RStKCdWn8Fa7sE2j1hS_2y7RxAAntfb06-SRWcHyjTTmdOuhyGx1U63I-EwlSU%3D&xkcb=SoDw67M3DbSkXzwNHx0gbzkdCdPP&fccid=366ac4816737a06e&cmp=Acgile-%28Accounting-%2526-Bookkeeping-Services%29&ti=Data+Analyst&vjs=3,"Acgile (Accounting & Bookkeeping Services) is looking for a passionate, certified Data Analyst.Job Responsibilities:Create, develop, and maintain current cost files.Handle the CSV files (joining, merging, concatenating) via Python, Power Query, and Excel.To create shipping estimates from price/weight reports or vendors directly.Create and maintain all databases of newly listed products across all channels.Overseeing the onboarding of new Vendors, new lines, and new products and assigning duties to responsible teamsManage the base of the Order Management Software in general.Troubleshoot pricing errors/listing errors/shipping errors on daily basis.Provide additional reporting that covers Suppressed/Inactive Listings, Price/Weight reports, Shipping estimates based on reports, MAP pricing files, non-match SKUs, and Non-Cat SKUs.Keep track of key issues and develop new programs to improve performance and profit.Automate regular operations on the server to help focus on new developments.Work closely with the customer service and operations teams when relevant issues arise to diagnose and solve major problems.Qualification:Bachelor’s degree in Engineering, Computer Science, Math, and Statistics or a relevant field.MS Excel [ Basic Formulas, Lookup, Text-to-Columns, Pivot table, Charts, Story]Power Query [Merge, Append, Conditional Columns, Combine Files]Python Knowledge [OOPS and Libraries]1 year Experience in Data Sciences and related roles (Good to Have)Understanding of Ecommerce Services [Amazon, Walmart, eBay, and Shopify] (Good to have)Automation Process [Web Scrapping, OS Knowledge, ML Concepts] (Good to Have)Power BI, VBA, SQL (Good to have)Job Timings:7pm to 4am (Night shift)Job Type:(On-site)Location : Main Road IslamabadJob Type: Full-time"
Data Analyst,NCRi Inc.,/rc/clk?jk=b51116c2f7fc76fd&bb=uKW6pxQWmMhavIRm9GAppDKdccD6H_OSz65eemjgqsA6D9OgilxDt4Y35yl10ajwgctB2sqbkYAX83R5FCTfn1w5PKyugFUnsiHzwAYdcEU%3D&xkcb=SoDt67M3DbSkXzwNHx05bzkdCdPP&fccid=5bbd4038349ec256&vjs=3,"Who Are We?
 NCRI is a global organization with multiple locations in Canada and abroad. We provide a wide range of business solutions to make businesses thrive. We are solutions partner for flawless AR, omni channel CX, data-driven transformations with our Data-Analytics, and smart solutions with our software development. Our mission is to develop and support digital solutions for our consultants and clients, so they get better, faster insights and results. We are at the forefront of the digital disruption in consultancy by delivering technology solutions that help solve the most difficult problems.

 Summary: 
The Data Analyst will possess good analytical, technical, and communication abilities. This role must effectively adapt to the company and technological area while using the necessary knowledge and abilities. The primary goal of this position is to develop, optimize, and maintain a reliable back end for the Operations and Compliance team. This will also involve data quality evaluations and, if necessary, corrections. The Data Analyst will also be engaged in the creation of standardized reports to be shared with the rest of the business, as well as reports for the clients.

 Core Responsibilities (include, but not limited too)

Interpret data, use statistical approaches to assess outcomes, and offer continuing reports.
Create and put into action databases, data gathering systems, data analytics, and other tactics to improve statistical efficiency and quality.
Check the quality of the data to guarantee correct analysis and reporting.
Maintain a close eye on data management operations to guarantee data quality and consistency.
Participate in the development of a data dictionary, standards, training, and continuing upgrades.
Collect data from primary and secondary sources and manage databases/data systems.
Recognize, evaluate, and understand trends or patterns in large amounts of data.
Filter and clean up data by evaluating computer reports, printouts, and performance indicators to find and fix code errors.
Collaborate with management to prioritize business and information requirements.
Identify and describe new possibilities for process improvement.
Design, build, and maintain scalable data pipelines capable of handling small to large volumes of data
Develop data integration patterns for batch and streaming processes
Develop and maintain ETL processes for extracting data from various sources and transforming to a critical business metrics
Transform business requirements into conceptual, logical, and physical data models supporting data deployment architectures across multiple data domains
Knowledgeable to enterprise-level analytics strategy and able to collaborate with stakeholders to discover and implement advanced analytics use cases



 Requirements:


A bachelor's degree in mathematics, economics, computer science, information management, or statistics is required.
5+ years working experience in the field.
Extensive understanding of and expertise with databases (SQL, for example), as well as programming (XML, JavaScript, or ETL frameworks)
Capable of working with statistics, databases, and machine learning tasks.
Statistics knowledge and familiarity with statistical programs for data analysis (Excel, SPSS, SAS etc.).
Strong analytical abilities, including the ability to collect, organize, evaluate, and disseminate large volumes of information while paying close attention to detail and accuracy.
Excellent critical thinking abilities and attention to detail.
Has problem-solving and debugging expertise and abilities.
A leader and analytical thinker with excellent time management abilities.



 Competencies:

Good interpersonal and customer service skills
Excellent written and verbal communication skills
Analytical skills, problem-solving abilities
Able to work independently



 Additional Information:

This position will be required to coordinate working hours with our Toronto office
Stable and dependable home internet connection required
This position can be located anywhere in the Pakistan"
Fresh Software Engineer,Techcreatix,/rc/clk?jk=9f71d1af31a0623c&bb=uKW6pxQWmMhavIRm9GAppCflZrCiaKcvHo1k55sCVFDSuJJNV8M_fPCKlZdyJe9mDh0QLRGBbOEboehKZ1J_7bayEMzS8R3UxcJ-IkHUz38%3D&xkcb=SoDX67M3DbSkXzwNHx0_bzkdCdPP&fccid=b47babe5af7eb5f4&cmp=Techcreatix&ti=Software+Engineer&vjs=3,"Job DescriptionHas good knowledge in Laravel & Vue.js
Strong Knowledge in HTML 5 Less/CSS/ Bootstrap and JavaScript.
Strong knowledge in PHP (Preferred Framework Laravel) and MYSQL
Familiarity with the Vue.js ecosystem, including Vue CLI, Vuex, Vue Router.
Familiarity in Creating REST APIs, Making AJAX calls, and JSON data objects
Knowledge in using automated build tools Proactive, Self-directed, detailed, and organized
Demonstrated success working with a cross-functional teamQualificationsBachelor's in the field of computer science or equivalent
Fresh or upto 1 year of experience with Larave and Vue.jsJob Type: Full-timeSalary: Up to Rs100,000.00 per monthApplication Question(s):This position require immediate joining, Willing to join on Immediate bases?"
